Transaction id,amount,merchant id,sector in company,day in month
4250,$1782.83,aws,swe,11
6052,$37.77,testing,marketing,18
3226,$124.32,amazon,swe,13
1188,$42.34,testing,r&d,13
4381,$1869.03,aws,hardware,30
4949,$1129.65,google cloud,marketing,19
9533,$968.24,google cloud,swe,9
8515,$1438.71,google cloud,marketing,8
938,$20.01,testing,marketing,1
5654,$426.11,amazon,hardware,29
6057,$23.95,testing,r&d,22
7500,$490.81,google cloud,r&d,14
6160,$34.09,testing,r&d,27
1090,$680.57,aws,r&d,12
7644,$631.77,amazon,marketing,22
1989,$866.34,aws,marketing,12
7882,$22.83,testing,swe,22
6842,$501.19,google cloud,hardware,12
5930,$655.00,amazon,hardware,24
3476,$48.57,testing,hardware,18
254,$420.27,google cloud,hardware,9
7342,$1510.95,aws,marketing,21
9817,$535.12,amazon,r&d,26
9507,$281.82,amazon,swe,8
7493,$10000.00,unkown,hardware,9
4507,$849.02,amazon,r&d,13
8503,$10000.00,unkown,r&d,12
628,$10000.00,unkown,r&d,16
3671,$1324.80,google cloud,r&d,13
424,$629.48,aws,marketing,1
6668,$1796.53,aws,hardware,24
287,$386.83,amazon,r&d,16
8751,$1864.52,aws,hardware,27
8664,$42.77,testing,hardware,7
6271,$1592.80,google cloud,hardware,8
7244,$39.56,testing,swe,2
8743,$1860.55,google cloud,r&d,27
7732,$1464.69,google cloud,swe,19
113,$443.52,google cloud,marketing,8
934,$829.59,aws,r&d,29
2412,$878.69,amazon,marketing,3
4474,$10000.00,unkown,r&d,14
2208,$1645.61,aws,swe,23
3548,$1187.93,aws,marketing,3
3986,$780.99,amazon,hardware,22
5986,$25.92,testing,swe,13
5585,$853.52,amazon,marketing,6
8086,$1694.94,aws,swe,21
524,$296.86,google cloud,r&d,13
1045,$1110.15,google cloud,swe,14
7886,$169.17,amazon,hardware,23
5507,$33.01,testing,marketing,3
8847,$1763.24,aws,r&d,17
783,$1533.18,aws,swe,7
6211,$632.41,amazon,r&d,26
865,$1205.25,aws,r&d,30
2360,$728.11,aws,hardware,26
7198,$654.72,aws,hardware,9
1082,$336.86,amazon,hardware,17
7934,$43.60,testing,marketing,10
7272,$31.38,testing,hardware,9
9635,$355.93,amazon,r&d,11
9555,$35.31,testing,swe,27
1004,$420.88,amazon,r&d,16
9689,$1923.75,google cloud,r&d,17
9209,$1528.70,aws,r&d,11
2189,$21.28,testing,swe,15
8695,$477.09,amazon,swe,26
4994,$899.40,aws,r&d,20
5510,$1966.93,aws,r&d,29
6590,$1742.48,aws,r&d,28
5141,$452.54,google cloud,hardware,20
7449,$47.94,testing,r&d,8
2316,$387.02,amazon,marketing,15
2686,$209.91,google cloud,hardware,25
4431,$109.65,amazon,r&d,25
7930,$681.34,amazon,marketing,6
3991,$1047.55,aws,swe,20
6058,$550.36,amazon,r&d,17
9820,$22.84,testing,hardware,29
4494,$42.87,testing,swe,26
3666,$41.51,testing,marketing,24
4060,$1634.37,google cloud,r&d,6
9114,$373.59,amazon,r&d,8
5730,$533.77,amazon,marketing,15
1395,$28.49,testing,r&d,16
1250,$645.69,amazon,swe,21
1845,$1195.31,aws,marketing,15
6441,$32.11,testing,swe,24
413,$1010.42,aws,hardware,28
1814,$242.65,amazon,hardware,15
5877,$47.25,testing,swe,6
6888,$40.34,testing,r&d,25
4212,$10000.00,unkown,marketing,29
3871,$696.66,amazon,hardware,3
6307,$284.71,amazon,r&d,25
6892,$44.54,testing,r&d,27
1081,$34.18,testing,hardware,25
8973,$36.32,testing,hardware,25
2800,$1576.69,aws,r&d,4
1214,$33.97,testing,hardware,9
6525,$290.98,amazon,swe,30
5512,$22.33,testing,swe,5
9040,$1732.04,aws,hardware,22
4505,$39.83,testing,hardware,26
7213,$10000.00,unkown,swe,1
653,$25.77,testing,hardware,16
4531,$33.66,testing,r&d,4
3851,$1152.86,aws,marketing,27
5994,$525.60,amazon,marketing,26
8524,$790.42,amazon,r&d,26
902,$1361.91,aws,marketing,1
8411,$1739.22,google cloud,marketing,23
4303,$1088.67,google cloud,marketing,23
1983,$1764.75,google cloud,r&d,27
6834,$401.36,google cloud,marketing,6
8462,$27.88,testing,marketing,7
7816,$10000.00,unkown,hardware,1
4473,$46.45,testing,marketing,24
6307,$310.95,amazon,r&d,13
6485,$777.61,aws,r&d,4
2457,$35.25,testing,hardware,25
3073,$167.08,amazon,hardware,14
2963,$1036.36,google cloud,hardware,21
9195,$1758.22,google cloud,r&d,5
6817,$846.22,google cloud,marketing,17
3129,$329.97,amazon,r&d,8
9440,$1193.25,aws,hardware,24
708,$1539.73,google cloud,hardware,14
6107,$964.32,amazon,r&d,7
288,$784.70,google cloud,r&d,26
759,$1888.44,google cloud,hardware,29
9611,$21.71,testing,hardware,10
8125,$1005.96,google cloud,r&d,25
9947,$34.87,testing,hardware,23
6145,$560.15,google cloud,swe,6
7892,$320.46,amazon,swe,22
9245,$797.07,amazon,swe,20
1246,$1478.58,aws,r&d,13
4085,$33.88,testing,marketing,10
5196,$1984.47,google cloud,swe,13
5076,$881.50,aws,r&d,16
6711,$139.10,amazon,marketing,15
3966,$1592.14,aws,marketing,5
6477,$791.80,aws,r&d,18
4646,$1132.42,google cloud,hardware,25
8403,$495.50,amazon,swe,10
5560,$998.67,aws,swe,23
8312,$45.59,testing,swe,20
6966,$226.82,amazon,swe,2
5137,$624.73,amazon,r&d,7
1181,$10000.00,unkown,swe,20
7935,$1088.28,google cloud,marketing,14
8011,$448.49,google cloud,r&d,20
3842,$1623.02,google cloud,hardware,3
5419,$43.46,testing,r&d,24
3210,$1450.79,aws,hardware,24
7435,$815.48,amazon,marketing,13
5885,$372.80,google cloud,hardware,4
5665,$36.15,testing,r&d,24
854,$475.78,amazon,swe,3
9529,$635.50,google cloud,marketing,30
3691,$679.21,amazon,marketing,30
3514,$858.09,google cloud,r&d,2
1384,$702.70,aws,swe,20
2090,$528.30,amazon,hardware,23
1281,$1512.25,aws,swe,3
4175,$34.22,testing,hardware,8
4749,$913.86,aws,hardware,24
413,$1522.15,google cloud,swe,28
8821,$10000.00,unkown,r&d,3
535,$30.28,testing,r&d,22
8176,$224.05,amazon,swe,12
7556,$1111.86,aws,hardware,26
6468,$777.97,amazon,hardware,29
6078,$1745.85,google cloud,hardware,23
1179,$422.39,google cloud,r&d,13
6157,$757.49,amazon,r&d,28
8845,$34.23,testing,marketing,15
7920,$1766.31,aws,swe,1
3693,$43.31,testing,hardware,25
403,$435.54,amazon,r&d,5
7901,$1559.02,aws,marketing,17
6803,$40.91,testing,hardware,8
937,$46.63,testing,hardware,25
1961,$1719.03,google cloud,hardware,1
9232,$613.83,aws,hardware,21
9421,$40.49,testing,swe,14
6905,$22.40,testing,hardware,24
3448,$365.55,amazon,swe,15
6730,$35.57,testing,r&d,28
3059,$34.27,testing,hardware,11
1932,$1362.28,aws,hardware,28
5930,$377.44,amazon,hardware,18
9258,$1063.30,google cloud,marketing,19
2564,$1051.86,aws,hardware,20
5122,$914.08,google cloud,hardware,11
9181,$944.53,aws,swe,13
8666,$769.28,aws,hardware,29
7350,$628.37,google cloud,swe,20
4894,$26.17,testing,r&d,12
2582,$22.05,testing,r&d,16
6162,$544.37,google cloud,hardware,21
3070,$1346.01,aws,hardware,7
5132,$1297.40,aws,r&d,18
4615,$449.75,amazon,swe,19
7487,$1204.19,google cloud,r&d,20
9889,$674.90,amazon,hardware,7
725,$10000.00,unkown,swe,1
692,$121.75,amazon,hardware,28
5256,$42.08,testing,swe,21
5526,$1456.44,google cloud,hardware,10
9180,$751.41,google cloud,marketing,5
3835,$1824.25,google cloud,hardware,18
2240,$1722.49,aws,swe,5
1312,$258.95,amazon,r&d,1
9541,$23.56,testing,r&d,9
7935,$25.67,testing,marketing,20
2599,$756.33,amazon,swe,2
4890,$1604.13,aws,hardware,14
547,$641.78,aws,marketing,2
5944,$1227.91,google cloud,r&d,30
4039,$10000.00,unkown,hardware,19
3384,$27.52,testing,marketing,17
8476,$1557.34,aws,r&d,18
6156,$223.83,google cloud,hardware,9
3212,$966.00,aws,hardware,10
6306,$829.10,amazon,hardware,11
9091,$46.92,testing,r&d,23
8582,$37.73,testing,marketing,29
4806,$947.78,amazon,marketing,7
998,$322.94,amazon,r&d,13
229,$919.63,amazon,marketing,19
5740,$1699.80,aws,swe,30
9969,$44.06,testing,swe,6
5076,$217.89,google cloud,marketing,24
4441,$628.27,amazon,r&d,2
4146,$36.09,testing,marketing,21
264,$1431.11,google cloud,swe,18
7063,$390.45,google cloud,hardware,26
7920,$37.47,testing,marketing,11
4090,$855.27,amazon,r&d,18
7741,$1910.84,aws,marketing,22
3202,$22.77,testing,r&d,6
1284,$1453.41,aws,r&d,5
5678,$1187.46,google cloud,marketing,22
2048,$46.20,testing,hardware,14
2704,$32.13,testing,r&d,3
4154,$1128.23,google cloud,marketing,2
1861,$1378.06,aws,swe,15
869,$38.27,testing,swe,29
501,$1797.30,aws,hardware,3
4454,$23.40,testing,r&d,13
1468,$1649.61,aws,r&d,26
5246,$389.71,google cloud,r&d,11
8643,$1450.31,google cloud,marketing,6
1406,$1225.86,aws,swe,8
2669,$613.59,aws,r&d,6
2963,$21.66,testing,marketing,3
7499,$29.03,testing,hardware,26
8508,$1912.60,aws,marketing,4
1968,$1412.50,google cloud,marketing,30
3721,$504.16,amazon,swe,14
6662,$687.85,amazon,marketing,1
6441,$22.16,testing,hardware,19
945,$1267.52,google cloud,swe,9
6845,$903.57,google cloud,hardware,14
251,$761.57,google cloud,r&d,19
9162,$223.01,amazon,swe,27
9958,$33.09,testing,marketing,14
1177,$786.99,amazon,r&d,12
42,$737.30,amazon,swe,7
6769,$42.10,testing,swe,17
289,$20.48,testing,hardware,29
1171,$638.03,amazon,marketing,9
9574,$1033.09,google cloud,marketing,14
793,$48.08,testing,r&d,8
3504,$1514.66,google cloud,hardware,11
9206,$651.09,aws,hardware,13
367,$1338.07,aws,r&d,27
5832,$20.80,testing,swe,10
6114,$36.34,testing,r&d,15
1047,$636.87,aws,hardware,21
1560,$47.73,testing,marketing,27
5229,$1833.32,aws,hardware,4
6169,$1276.98,aws,hardware,30
6701,$1728.27,google cloud,r&d,18
2554,$298.54,amazon,marketing,5
5401,$1651.66,google cloud,r&d,6
1635,$590.66,amazon,marketing,14
618,$1131.68,google cloud,swe,16
7033,$1293.71,aws,marketing,11
6607,$32.82,testing,swe,3
1248,$10000.00,unkown,r&d,3
7877,$1127.81,aws,marketing,22
7887,$1885.05,aws,swe,4
4113,$1847.54,aws,swe,16
2468,$649.90,google cloud,swe,24
4496,$943.35,amazon,hardware,20
1210,$478.68,amazon,swe,2
9167,$20.76,testing,hardware,5
6103,$1409.49,aws,marketing,26
1664,$715.26,google cloud,swe,7
8,$499.46,google cloud,hardware,23
8907,$1820.16,aws,hardware,28
3309,$1364.64,google cloud,marketing,26
7448,$46.07,testing,swe,30
1054,$303.05,amazon,r&d,29
9297,$723.80,amazon,swe,15
5860,$47.84,testing,marketing,2
3752,$1589.36,google cloud,r&d,10
9074,$212.58,amazon,r&d,15
1075,$37.80,testing,swe,14
447,$1658.01,aws,r&d,17
907,$22.22,testing,marketing,8
5354,$30.38,testing,swe,4
2165,$48.27,testing,hardware,16
8884,$1403.70,google cloud,marketing,23
293,$721.50,amazon,hardware,17
6555,$324.78,google cloud,r&d,1
8624,$221.01,google cloud,r&d,3
1976,$10000.00,unkown,hardware,28
5756,$21.34,testing,marketing,11
3388,$21.88,testing,r&d,2
488,$280.86,google cloud,hardware,4
1864,$738.19,amazon,r&d,19
4497,$854.22,aws,r&d,28
4909,$1272.86,aws,hardware,1
7140,$1254.27,aws,r&d,23
9150,$49.70,testing,marketing,4
7423,$1513.42,aws,r&d,20
9882,$842.44,amazon,swe,1
1633,$126.25,amazon,marketing,6
5522,$41.21,testing,marketing,3
8210,$792.81,amazon,marketing,28
7438,$1779.07,aws,swe,16
4688,$43.80,testing,marketing,26
7506,$1637.93,aws,r&d,12
674,$338.79,google cloud,r&d,28
4657,$1856.94,aws,marketing,21
7685,$1680.63,aws,marketing,3
4782,$1742.70,google cloud,hardware,13
2845,$29.12,testing,hardware,15
725,$849.48,aws,r&d,25
8759,$1523.77,google cloud,hardware,26
3869,$1507.71,aws,swe,7
1183,$328.66,amazon,swe,25
7135,$1525.67,aws,marketing,1
4452,$10000.00,unkown,marketing,19
7853,$409.55,google cloud,r&d,19
8678,$899.77,amazon,r&d,30
6935,$1387.77,google cloud,hardware,14
1386,$603.90,aws,hardware,15
599,$620.08,google cloud,r&d,26
9449,$22.86,testing,marketing,13
1532,$1678.17,aws,swe,9
610,$1871.61,aws,hardware,28
1304,$27.40,testing,r&d,18
3297,$517.81,google cloud,hardware,12
8911,$331.76,amazon,marketing,21
5448,$46.11,testing,marketing,5
5696,$1847.65,google cloud,hardware,28
8296,$38.22,testing,marketing,18
5807,$10000.00,unkown,marketing,16
8223,$1769.00,aws,swe,29
6967,$30.76,testing,hardware,12
8925,$42.44,testing,r&d,19
9714,$22.76,testing,swe,28
2510,$284.64,amazon,swe,16
3061,$267.55,amazon,hardware,13
1501,$36.96,testing,swe,10
9938,$20.68,testing,hardware,3
5452,$175.50,amazon,r&d,25
9631,$33.13,testing,hardware,13
2436,$575.42,amazon,swe,21
5822,$1127.56,google cloud,r&d,16
5375,$577.54,amazon,swe,28
8137,$926.48,amazon,marketing,20
7025,$1536.23,google cloud,marketing,21
7696,$45.43,testing,swe,9
4886,$1351.88,aws,marketing,21
9872,$1731.99,google cloud,r&d,23
2862,$38.29,testing,hardware,7
2415,$25.03,testing,r&d,30
8495,$37.26,testing,swe,2
8795,$49.73,testing,r&d,28
6835,$1613.09,google cloud,r&d,21
8581,$30.88,testing,marketing,23
3795,$322.69,amazon,swe,30
9765,$500.23,google cloud,hardware,20
7677,$730.87,aws,swe,28
2931,$224.49,google cloud,swe,7
5809,$39.82,testing,hardware,16
5239,$313.21,google cloud,r&d,1
2704,$21.85,testing,r&d,24
2256,$1490.72,aws,hardware,26
4900,$742.06,amazon,marketing,27
4997,$1188.64,google cloud,hardware,11
1642,$1069.68,google cloud,r&d,26
4059,$22.16,testing,hardware,20
3107,$841.82,amazon,hardware,26
2925,$10000.00,unkown,r&d,20
6332,$35.51,testing,swe,10
2421,$924.79,aws,hardware,29
5800,$42.57,testing,hardware,23
5467,$1021.73,aws,marketing,23
4871,$488.50,amazon,hardware,11
7986,$1388.06,aws,r&d,24
3379,$41.14,testing,swe,18
509,$199.71,amazon,marketing,3
8829,$251.72,amazon,hardware,19
3740,$29.63,testing,r&d,30
5125,$634.29,amazon,swe,29
2866,$48.42,testing,marketing,1
4795,$438.07,google cloud,r&d,3
2529,$1636.50,aws,hardware,14
1283,$1394.84,aws,r&d,28
6139,$692.92,google cloud,marketing,17
2519,$1768.83,google cloud,r&d,14
2301,$36.83,testing,swe,18
6375,$766.37,google cloud,r&d,6
7341,$209.66,google cloud,marketing,9
7809,$23.26,testing,hardware,15
1344,$159.19,amazon,hardware,10
2599,$466.62,google cloud,marketing,13
8904,$1851.57,aws,marketing,1
9183,$1042.74,google cloud,r&d,2
6241,$1868.87,aws,r&d,3
4457,$10000.00,unkown,marketing,23
7645,$21.35,testing,marketing,29
7104,$307.35,amazon,swe,29
9297,$161.45,amazon,r&d,2
3816,$41.07,testing,r&d,10
4144,$152.36,amazon,swe,15
5845,$633.93,amazon,swe,7
5907,$918.40,amazon,marketing,10
5859,$34.99,testing,swe,18
7826,$23.68,testing,marketing,10
6891,$1240.99,google cloud,marketing,22
1580,$1464.70,google cloud,hardware,20
1307,$10000.00,unkown,swe,25
6760,$1487.60,google cloud,swe,17
3820,$38.00,testing,marketing,14
8433,$39.46,testing,r&d,14
4252,$1652.46,aws,hardware,10
9269,$705.41,aws,swe,19
5640,$422.65,amazon,marketing,8
3228,$10000.00,unkown,swe,12
820,$617.93,amazon,marketing,21
8984,$39.81,testing,hardware,20
7656,$31.64,testing,hardware,10
8109,$26.24,testing,swe,3
9153,$20.86,testing,hardware,11
8007,$557.81,amazon,hardware,30
2425,$778.80,google cloud,swe,4
3545,$45.17,testing,hardware,9
6587,$36.65,testing,swe,25
3918,$301.90,google cloud,swe,21
7181,$1618.36,google cloud,swe,24
5906,$1403.02,google cloud,r&d,3
3595,$10000.00,unkown,marketing,18
3031,$831.39,aws,swe,26
6523,$38.25,testing,swe,8
6906,$543.26,amazon,hardware,28
8898,$1257.42,google cloud,r&d,1
6695,$23.02,testing,hardware,20
6470,$730.20,amazon,swe,28
9682,$771.38,google cloud,r&d,1
9574,$1334.64,google cloud,hardware,10
3884,$252.07,amazon,marketing,26
4206,$1174.54,aws,swe,4
4979,$778.45,amazon,hardware,3
6891,$34.67,testing,marketing,11
6104,$33.24,testing,swe,29
9174,$32.73,testing,swe,17
2054,$35.41,testing,swe,18
147,$500.63,google cloud,marketing,26
5972,$1860.75,aws,swe,16
6824,$41.88,testing,hardware,8
9498,$1070.29,google cloud,marketing,2
6278,$177.09,amazon,r&d,9
2885,$1577.92,aws,marketing,8
9426,$612.56,amazon,swe,27
7103,$1261.32,aws,hardware,14
96,$26.72,testing,swe,30
3747,$1864.01,google cloud,swe,2
154,$213.46,amazon,hardware,22
1652,$968.36,google cloud,swe,9
6424,$1957.00,google cloud,r&d,27
6523,$742.51,amazon,r&d,26
1822,$1801.78,google cloud,swe,17
3151,$23.52,testing,r&d,1
858,$895.21,aws,swe,20
1803,$1328.76,aws,r&d,18
3093,$904.33,google cloud,marketing,11
7490,$40.15,testing,swe,29
159,$10000.00,unkown,swe,28
2378,$43.91,testing,swe,13
7772,$1048.00,google cloud,marketing,11
8401,$330.35,amazon,swe,13
1980,$1200.80,google cloud,r&d,29
9889,$897.30,google cloud,swe,16
6189,$1499.26,aws,swe,9
2323,$34.27,testing,r&d,13
6773,$708.26,amazon,swe,8
8052,$782.74,amazon,marketing,11
2711,$10000.00,unkown,hardware,15
7676,$1150.01,aws,hardware,29
8958,$278.70,amazon,marketing,3
646,$251.59,amazon,hardware,17
4957,$839.37,amazon,hardware,22
5846,$937.57,amazon,hardware,15
3568,$26.69,testing,hardware,17
90,$1390.94,aws,hardware,23
6283,$330.87,google cloud,hardware,4
146,$28.98,testing,r&d,4
9956,$1257.38,aws,r&d,26
1757,$479.94,amazon,r&d,16
9068,$31.95,testing,swe,16
1977,$43.04,testing,marketing,2
5950,$1218.04,google cloud,marketing,4
1165,$30.51,testing,swe,6
717,$1796.00,aws,hardware,14
5940,$1114.28,aws,hardware,17
7787,$620.87,aws,r&d,27
1845,$49.74,testing,hardware,15
2409,$38.99,testing,marketing,21
9411,$936.48,amazon,marketing,3
3220,$10000.00,unkown,swe,16
8010,$1166.57,google cloud,swe,4
783,$1559.73,aws,marketing,25
4880,$796.88,amazon,r&d,30
5225,$10000.00,unkown,marketing,4
9584,$459.90,amazon,r&d,26
4146,$1874.19,aws,swe,13
3796,$1139.79,google cloud,marketing,18
3713,$414.30,amazon,r&d,9
8423,$1092.81,aws,hardware,6
3698,$612.03,amazon,swe,28
9353,$47.02,testing,marketing,21
7202,$39.22,testing,marketing,5
4758,$1830.57,aws,swe,15
268,$1553.92,google cloud,marketing,23
897,$1233.38,aws,r&d,3
695,$1417.01,aws,swe,25
7252,$354.86,amazon,marketing,13
4181,$1051.47,google cloud,hardware,20
8678,$665.21,amazon,marketing,25
5019,$44.68,testing,swe,1
1215,$1670.96,aws,swe,14
1687,$1511.87,google cloud,swe,3
3601,$297.33,google cloud,hardware,3
5,$1983.05,google cloud,swe,16
3664,$1565.75,google cloud,marketing,8
1376,$1722.70,aws,hardware,26
3242,$1845.64,aws,hardware,1
7550,$1498.82,aws,marketing,9
6940,$501.75,amazon,marketing,2
3551,$1182.78,aws,hardware,20
4757,$1821.70,google cloud,marketing,21
7254,$1567.67,aws,marketing,26
2084,$467.92,amazon,hardware,26
3755,$31.23,testing,hardware,8
1989,$1231.91,aws,r&d,18
2019,$1918.57,google cloud,swe,11
7215,$1257.79,aws,hardware,15
4508,$406.72,amazon,swe,5
7354,$1191.21,google cloud,marketing,4
2478,$31.98,testing,swe,10
2258,$506.71,amazon,hardware,25
5484,$1094.47,aws,hardware,8
3040,$1759.27,google cloud,swe,5
5283,$33.86,testing,r&d,28
9261,$1891.67,aws,r&d,9
6057,$312.21,google cloud,marketing,16
364,$10000.00,unkown,r&d,23
6666,$1601.97,aws,swe,3
688,$1122.76,aws,marketing,13
2402,$770.72,google cloud,hardware,18
6968,$40.86,testing,r&d,22
3342,$173.44,amazon,marketing,4
3280,$609.84,aws,swe,28
3587,$1798.77,aws,swe,25
9032,$39.02,testing,swe,9
9224,$1388.51,aws,swe,12
8403,$1661.81,google cloud,marketing,5
2333,$46.00,testing,r&d,12
9535,$750.34,aws,marketing,23
4779,$42.80,testing,hardware,18
5650,$567.07,amazon,r&d,13
1667,$1464.25,aws,r&d,29
8729,$812.53,amazon,r&d,19
5766,$552.67,amazon,hardware,27
1309,$1928.07,aws,marketing,3
5497,$29.79,testing,marketing,21
3380,$506.41,amazon,marketing,5
6710,$698.84,aws,swe,23
8070,$1119.44,google cloud,r&d,27
819,$476.45,amazon,swe,28
1716,$1537.37,aws,swe,23
905,$459.36,amazon,hardware,30
5220,$694.68,amazon,r&d,25
1752,$33.47,testing,marketing,23
6660,$1759.00,aws,swe,3
5142,$100.92,amazon,hardware,17
8462,$21.05,testing,marketing,25
1223,$32.17,testing,r&d,22
3095,$950.80,amazon,hardware,1
4680,$24.74,testing,marketing,15
2403,$1427.69,google cloud,marketing,30
1841,$598.67,amazon,marketing,20
5870,$10000.00,unkown,r&d,1
3641,$23.06,testing,marketing,23
1425,$364.81,google cloud,marketing,6
9986,$24.27,testing,marketing,5
9933,$1506.57,aws,swe,14
8831,$1935.36,aws,marketing,13
9805,$231.00,amazon,swe,11
6459,$1753.15,aws,hardware,2
9134,$948.87,amazon,r&d,4
3658,$692.57,amazon,marketing,2
9926,$40.78,testing,swe,4
368,$848.41,amazon,marketing,14
7667,$1444.23,google cloud,r&d,30
8645,$413.65,google cloud,hardware,14
5592,$245.30,google cloud,hardware,28
3642,$1191.53,google cloud,r&d,28
2299,$49.98,testing,swe,23
75,$43.97,testing,hardware,8
2458,$1954.76,google cloud,r&d,30
9716,$1223.41,aws,r&d,3
5361,$33.82,testing,swe,4
6521,$981.49,aws,r&d,28
8984,$1540.13,google cloud,r&d,17
2914,$494.93,amazon,hardware,7
9697,$319.08,amazon,swe,5
7294,$20.46,testing,r&d,28
8478,$836.25,aws,hardware,21
1478,$47.59,testing,marketing,14
8712,$821.89,amazon,swe,15
6316,$1312.24,aws,swe,15
